id_x,station,name,latitude,longitude,elevation,id_y,date,prcp,tobs
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4313,2014-06-04,0.0,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4314,2014-06-05,0.0,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4315,2014-06-06,0.13,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4316,2014-06-07,0.01,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4317,2014-06-08,0.02,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4318,2014-06-09,0.02,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4319,2014-06-10,0.1,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4320,2014-06-11,0.15,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4321,2014-06-12,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4322,2014-06-13,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4323,2014-06-14,0.0,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4324,2014-06-15,0.01,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4325,2014-06-16,0.12,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4326,2014-06-17,0.05,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4327,2014-06-18,0.07,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4328,2014-06-19,0.0,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4329,2014-06-20,0.29,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4330,2014-06-21,0.06,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4331,2014-06-22,0.15,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4332,2014-06-23,0.15,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4333,2014-06-24,0.1,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4334,2014-06-25,0.04,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4335,2014-06-26,0.04,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4336,2014-06-27,0.02,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4337,2014-06-28,0.25,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4338,2014-06-29,0.18,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4339,2014-06-30,0.03,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4340,2014-07-01,0.01,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4341,2014-07-02,0.02,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4342,2014-07-03,0.19,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4343,2014-07-04,0.03,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4344,2014-07-05,0.02,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4345,2014-07-06,0.21,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4346,2014-07-07,0.12,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4347,2014-07-08,0.08,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4348,2014-07-09,0.01,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4349,2014-07-10,0.02,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4350,2014-07-11,0.04,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4351,2014-07-12,0.01,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4352,2014-07-13,0.05,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4353,2014-07-14,0.19,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4354,2014-07-15,0.03,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4355,2014-07-16,0.12,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4356,2014-07-17,0.01,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4357,2014-07-18,0.13,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4358,2014-07-19,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4359,2014-07-20,5.98,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4360,2014-07-21,0.05,82.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4361,2014-07-22,0.01,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4362,2014-07-23,0.31,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4363,2014-07-24,0.0,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4364,2014-07-25,0.0,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4365,2014-07-26,0.02,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4366,2014-07-27,0.04,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4367,2014-07-28,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4368,2014-07-29,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4369,2014-07-30,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4370,2014-07-31,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4371,2014-08-01,0.0,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4372,2014-08-02,0.1,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4373,2014-08-03,0.0,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4374,2014-08-04,0.0,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4375,2014-08-05,0.0,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4376,2014-08-06,0.04,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4377,2014-08-07,0.03,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4378,2014-08-08,0.08,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4379,2014-08-09,0.31,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4380,2014-08-10,0.06,79.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4381,2014-08-11,0.0,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4382,2014-08-12,0.0,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4383,2014-08-13,0.37,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4384,2014-08-14,0.0,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4385,2014-08-15,0.01,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4386,2014-08-16,0.03,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4387,2014-08-17,0.0,80.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4388,2014-08-18,0.06,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4389,2014-08-19,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4390,2014-08-20,0.08,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4391,2014-08-21,0.11,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4392,2014-08-22,0.18,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4393,2014-08-23,0.01,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4394,2014-08-24,0.19,84.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4395,2014-08-25,0.07,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4396,2014-08-26,0.33,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4397,2014-08-27,0.47,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4398,2014-08-28,0.01,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4399,2014-08-29,0.06,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4400,2014-08-30,0.27,84.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4401,2014-08-31,0.01,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4402,2014-09-01,0.02,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4403,2014-09-02,1.37,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4404,2014-09-03,0.02,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4405,2014-09-07,0.29,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4406,2014-09-08,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4407,2014-09-09,0.03,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4408,2014-09-10,0.04,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4409,2014-09-11,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4410,2014-09-12,0.01,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4411,2014-09-13,0.0,80.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4412,2014-09-14,0.0,85.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4413,2014-09-15,0.36,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4414,2014-09-16,0.0,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4415,2014-09-17,0.02,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4416,2014-09-18,0.2,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4417,2014-09-19,0.13,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4418,2014-09-20,0.23,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4419,2014-09-21,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4420,2014-09-22,0.01,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4421,2014-09-23,0.03,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4422,2014-09-24,0.0,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4423,2014-09-25,0.14,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4424,2014-09-26,0.3,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4425,2014-09-27,0.02,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4426,2014-09-28,0.23,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4427,2014-09-29,0.22,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4428,2014-09-30,0.31,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4429,2014-10-01,1.71,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4430,2014-10-02,0.01,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4431,2014-10-03,0.01,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4432,2014-10-04,0.33,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4433,2014-10-05,0.64,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4434,2014-10-06,0.26,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4435,2014-10-07,0.0,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4436,2014-10-08,0.13,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4437,2014-10-09,0.01,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4438,2014-10-10,0.08,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4439,2014-10-11,0.02,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4440,2014-10-13,0.0,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4441,2014-10-14,0.0,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4442,2014-10-15,0.1,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4443,2014-10-16,0.01,79.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4444,2014-10-17,0.02,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4445,2014-10-18,0.21,80.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4446,2014-10-19,2.06,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4447,2014-10-20,1.84,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4448,2014-10-21,0.0,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4449,2014-10-22,0.02,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4450,2014-10-23,0.0,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4451,2014-10-24,0.41,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4452,2014-10-25,0.05,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4453,2014-10-26,0.0,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4454,2014-10-27,0.0,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4455,2014-10-28,0.06,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4456,2014-10-29,0.0,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4457,2014-10-30,0.22,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4458,2014-10-31,0.02,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4459,2014-11-01,0.11,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4460,2014-11-02,0.11,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4461,2014-11-03,0.03,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4462,2014-11-04,0.0,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4463,2014-11-05,0.05,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4464,2014-11-06,0.18,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4465,2014-11-07,0.14,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4466,2014-11-08,0.46,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4467,2014-11-09,0.0,67.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4468,2014-11-10,0.0,68.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4469,2014-11-11,0.0,68.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4470,2014-11-12,0.41,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4471,2014-11-13,0.0,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4472,2014-11-14,0.09,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4473,2014-11-15,1.03,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4474,2014-11-16,0.09,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4475,2014-11-17,0.0,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4476,2014-11-18,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4477,2014-11-19,0.01,75.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4478,2014-11-20,0.01,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4479,2014-11-21,0.01,81.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4480,2014-11-22,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4481,2014-11-23,0.0,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4482,2014-11-24,0.13,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4483,2014-11-25,0.05,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4484,2014-11-26,0.01,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4485,2014-11-27,0.0,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4486,2014-11-28,0.01,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4487,2014-11-29,0.02,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4488,2014-11-30,0.15,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4489,2014-12-01,0.0,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4490,2014-12-02,0.0,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4491,2014-12-03,0.05,69.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4492,2014-12-04,1.35,67.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4493,2014-12-05,0.01,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4494,2014-12-06,0.0,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4495,2014-12-07,0.0,67.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4496,2014-12-08,0.0,67.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4497,2014-12-09,0.0,69.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4498,2014-12-10,0.0,67.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4499,2014-12-11,0.05,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4500,2014-12-12,0.12,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4501,2014-12-13,0.03,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4502,2014-12-14,0.11,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4503,2014-12-15,0.0,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4504,2014-12-16,0.03,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4505,2014-12-17,0.14,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4506,2014-12-18,0.09,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4507,2014-12-19,0.01,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4508,2014-12-20,0.0,78.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4509,2014-12-21,0.0,76.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4510,2014-12-22,0.0,73.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4511,2014-12-23,1.1,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4512,2014-12-24,1.24,68.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4513,2014-12-25,0.09,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4514,2014-12-26,0.0,66.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4515,2014-12-27,0.0,65.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4516,2014-12-28,0.0,69.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4517,2014-12-29,0.0,69.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4518,2014-12-30,0.0,66.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4519,2014-12-31,0.72,64.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4520,2015-01-01,0.01,64.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4521,2015-01-02,0.01,64.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4522,2015-01-03,1.46,63.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4523,2015-01-04,0.02,66.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4524,2015-01-05,0.0,60.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4525,2015-01-06,0.07,69.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4526,2015-01-07,0.0,68.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4527,2015-01-08,0.0,67.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4528,2015-01-09,0.0,68.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4529,2015-01-10,0.04,69.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4530,2015-01-11,0.0,66.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4531,2015-01-12,0.0,64.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4532,2015-01-13,0.0,64.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4533,2015-01-14,0.0,68.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4534,2015-01-15,0.0,69.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4535,2015-01-16,0.01,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4536,2015-01-17,0.0,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4537,2015-01-18,0.0,69.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4538,2015-01-19,0.0,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4539,2015-01-20,0.0,67.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4540,2015-01-21,0.0,68.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4541,2015-01-22,0.0,67.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4542,2015-01-23,0.0,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4543,2015-01-24,0.09,69.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4544,2015-01-25,0.46,67.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4545,2015-01-26,0.73,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4546,2015-01-27,0.01,71.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4547,2015-01-28,0.09,68.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4548,2015-01-29,0.0,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4549,2015-01-30,0.02,65.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4550,2015-01-31,0.0,66.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4551,2015-02-01,0.0,66.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4552,2015-02-02,0.0,72.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4553,2015-02-03,0.0,77.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4554,2015-02-04,0.77,74.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4555,2015-02-05,0.0,70.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4556,2015-02-06,0.0,68.0
2,USC00513117,"KANEOHE 838.1, HI US",21.4234,-157.8015,14.6,4557,2015-02-07,0.0,65.0
